Taxonomy.Order,Category,English.name,Scientific.Name,English.India,IUCN,WG,Genus.Name,Species.Name,Subspecies.Name,Feeding Guild,Raptors,Primary Hole-nesters,Woodland Understorey Birds,Parasitic Cuckoos
28297,species,Yellow-bellied Flowerpecker,Dicaeum melanoxanthum,Yellow-bellied Flowerpecker,,,Dicaeum,melanoxanthum,,Nectarivore-Insectivore,,,,
28343,species,Pale-billed Flowerpecker,Dicaeum erythrorhynchos,Pale-billed Flowerpecker,,,Dicaeum,erythrorhynchos,,Nectarivore-Insectivore,,,,
28346,slash,Thick-billed/Pale-billed Flowerpecker,Dicaeum agile/erythrorhynchos,,,,Dicaeum,agile/erythrorhynchos,,Nectarivore-Insectivore,,,,
28347,species,Nilgiri Flowerpecker,Dicaeum concolor,Nilgiri Flowerpecker,,X,Dicaeum,concolor,,Nectarivore-Insectivore,,,,
28348,species,Plain Flowerpecker,Dicaeum minullum,Plain Flowerpecker,,,Dicaeum,minullum,,Nectarivore-Insectivore,,,,
28354,species,Andaman Flowerpecker,Dicaeum virescens,Andaman Flowerpecker,,,Dicaeum,virescens,,Nectarivore-Insectivore,,,,
28400,species,Fire-breasted Flowerpecker,Dicaeum ignipectus,Fire-breasted Flowerpecker,,,Dicaeum,ignipectus,,Nectarivore-Insectivore,,,,
28427,species,Scarlet-backed Flowerpecker,Dicaeum cruentatum,Scarlet-backed Flowerpecker,,,Dicaeum,cruentatum,,Nectarivore-Insectivore,,,,
28438,spuh,Dicaeum sp.,Dicaeum sp.,,,,Dicaeum,sp.,,Nectarivore-Insectivore,,,,
28439,spuh,flowerpecker sp.,Prionochilus/Dicaeum sp.,,,,Prionochilus/Dicaeum,sp.,,Nectarivore-Insectivore,,,,
28440,species,Ruby-cheeked Sunbird,Chalcoparia singalensis,Ruby-cheeked Sunbird,,,Chalcoparia,singalensis,,Nectarivore-Insectivore,,,,
28583,species,Purple-rumped Sunbird,Leptocoma zeylonica,Purple-rumped Sunbird,,,Leptocoma,zeylonica,,Nectarivore-Insectivore,,,,
28586,species,Crimson-backed Sunbird,Leptocoma minima,Crimson-backed Sunbird (Small Sunbird),,X,Leptocoma,minima,,Nectarivore-Insectivore,,,,
28587,species,Van Hasselt's Sunbird,Leptocoma brasiliana,Van Hasselt's Sunbird (Purple-throated Sunbird),,,Leptocoma,brasiliana,,Nectarivore-Insectivore,,,,
28746,species,Purple Sunbird,Cinnyris asiaticus,Purple Sunbird,,,Cinnyris,asiaticus,,Nectarivore-Insectivore,,,,
28750,species,Olive-backed Sunbird,Cinnyris jugularis,Olive-backed Sunbird,,,Cinnyris,jugularis,,Nectarivore-Insectivore,,,,
28796,species,Long-billed Sunbird,Cinnyris lotenius,Long-billed Sunbird (Loten's Sunbird),,,Cinnyris,lotenius,,Nectarivore-Insectivore,,,,
28799,spuh,Cinnyris sp.,Cinnyris sp.,,,,Cinnyris,sp.,,Nectarivore-Insectivore,,,,
28801,species,Fire-tailed Sunbird,Aethopyga ignicauda,Fire-tailed Sunbird,,,Aethopyga,ignicauda,,Nectarivore-Insectivore,,,,
28804,species,Black-throated Sunbird,Aethopyga saturata,Black-throated Sunbird,,,Aethopyga,saturata,,Nectarivore-Insectivore,,,,
28815,species,Gould's Sunbird,Aethopyga gouldiae,Gould's Sunbird,,,Aethopyga,gouldiae,,Nectarivore-Insectivore,,,,
28821,species,Green-tailed Sunbird,Aethopyga nipalensis,Green-tailed Sunbird,,,Aethopyga,nipalensis,,Nectarivore-Insectivore,,,,
28835,species,Vigors's Sunbird,Aethopyga vigorsii,Vigors's Sunbird,,X,Aethopyga,vigorsii,,Nectarivore-Insectivore,,,,
28836,species,Crimson Sunbird,Aethopyga siparaja,Crimson Sunbird,,,Aethopyga,siparaja,,Nectarivore-Insectivore,,,,
28885,spuh,Aethopyga sp.,Aethopyga sp.,,,,Aethopyga,sp.,,Nectarivore-Insectivore,,,,
28886,spuh,sunbird sp.,Nectariniidae sp. (sunbird sp.),,,,Nectariniidae,sp.,,Nectarivore-Insectivore,,,,
28895,species,Little Spiderhunter,Arachnothera longirostra,Little Spiderhunter,,,Arachnothera,longirostra,,Nectarivore-Insectivore,,,,
28921,species,Streaked Spiderhunter,Arachnothera magna,Streaked Spiderhunter,,,Arachnothera,magna,,Nectarivore-Insectivore,,,,
28934,spuh,spiderhunter sp.,Arachnothera sp.,,,,Arachnothera,sp.,,Nectarivore-Insectivore,,,,
28935,species,Alpine Accentor,Prunella collaris,Alpine Accentor,,,Prunella,collaris,,Understory-Insectivore,,,X,
28945,species,Himalayan Accentor,Prunella himalayana,Himalayan Accentor (Altai Accentor),,,Prunella,himalayana,,Understory-Insectivore,,,X,
28946,species,Robin Accentor,Prunella rubeculoides,Robin Accentor,,,Prunella,rubeculoides,,Understory-Insectivore,,,X,
28949,species,Rufous-breasted Accentor,Prunella strophiata,Rufous-breasted Accentor,,,Prunella,strophiata,,Understory-Insectivore,,,X,
28957,species,Brown Accentor,Prunella fulvescens,Brown Accentor,,,Prunella,fulvescens,,Understory-Insectivore,,,X,
28964,species,Black-throated Accentor,Prunella atrogularis,Black-throated Accentor,,,Prunella,atrogularis,,Understory-Insectivore,,,X,
28980,species,Maroon-backed Accentor,Prunella immaculata,Maroon-backed Accentor,,,Prunella,immaculata,,Understory-Insectivore,,,X,
28981,spuh,accentor sp.,Prunella sp.,,,,Prunella,sp.,,Understory-Insectivore,,,X,
28982,species,Forest Wagtail,Dendronanthus indicus,Forest Wagtail,,,Dendronanthus,indicus,,Terrestrial-Insectivore,,,X,
28984,species,Western Yellow Wagtail,Motacilla flava,Western Yellow Wagtail,,,Motacilla,flava,,Terrestrial-Insectivore,,,,
29007,slash,Western/Eastern Yellow Wagtail,Motacilla flava/tschutschensis,,,,Motacilla,flava/tschutschensis,,Terrestrial-Insectivore,,,,
29008,species,Citrine Wagtail,Motacilla citreola,Citrine Wagtail,,,Motacilla,citreola,,Terrestrial-Insectivore,,,,
29018,species,Gray Wagtail,Motacilla cinerea,Grey Wagtail,,,Motacilla,cinerea,,Terrestrial-Insectivore,,,,
29026,species,White Wagtail,Motacilla alba,White Wagtail,,,Motacilla,alba,,Terrestrial-Insectivore,,,,
29038,species,White-browed Wagtail,Motacilla maderaspatensis,White-browed Wagtail (Large Pied Wagtail),,,Motacilla,maderaspatensis,,Terrestrial-Insectivore,,,,
29039,slash,White-browed/White Wagtail,Motacilla maderaspatensis/alba,,,,Motacilla,alba/maderaspatensis,,Terrestrial-Insectivore,,,,
29045,spuh,wagtail sp.,Motacilla sp.,,,,Motacilla,sp.,,Terrestrial-Insectivore,,,,
29059,species,Richard's Pipit,Anthus richardi,Richard's Pipit,,,Anthus,richardi,,Terrestrial-Insectivore,,,,
29065,species,Paddyfield Pipit,Anthus rufulus,Paddyfield Pipit,,,Anthus,rufulus,,Terrestrial-Insectivore,,,,
29072,slash,Richard's/Paddyfield Pipit,Anthus richardi/rufulus,,,,Anthus,richardi/rufulus,,Terrestrial-Insectivore,,,,
29095,species,Long-billed Pipit,Anthus similis,Long-billed Pipit,,,Anthus,similis,,Terrestrial-Insectivore,,,,
29119,species,Blyth's Pipit,Anthus godlewskii,Blyth's Pipit,,,Anthus,godlewskii,,Terrestrial-Insectivore,,,,
29121,species,Tawny Pipit,Anthus campestris,Tawny Pipit,,,Anthus,campestris,,Terrestrial-Insectivore,,,,
29145,species,Nilgiri Pipit,Anthus nilghiriensis,Nilgiri Pipit,Vulnerable,X,Anthus,nilghiriensis,,Terrestrial-Insectivore,,,,
29146,species,Upland Pipit,Anthus sylvanus,Upland Pipit,,,Anthus,sylvanus,,Terrestrial-Insectivore,,,,
29164,species,Rosy Pipit,Anthus roseatus,Rosy Pipit,,,Anthus,roseatus,,Terrestrial-Insectivore,,,,
29165,species,Tree Pipit,Anthus trivialis,Tree Pipit,,,Anthus,trivialis,,Terrestrial-Insectivore,,,,
29168,slash,Meadow/Tree Pipit,Anthus pratensis/trivialis,,,,Anthus,pratensis/trivialis,,Terrestrial-Insectivore,,,,
29169,species,Olive-backed Pipit,Anthus hodgsoni,Olive-backed Pipit,,,Anthus,hodgsoni,,Terrestrial-Insectivore,,,,
29172,slash,Tree/Olive-backed Pipit,Anthus trivialis/hodgsoni,,,,Anthus,trivialis/hodgsoni,,Terrestrial-Insectivore,,,,
29178,species,Red-throated Pipit,Anthus cervinus,Red-throated Pipit,,,Anthus,cervinus,,Terrestrial-Insectivore,,,,
29179,species,Water Pipit,Anthus spinoletta,Water Pipit,,,Anthus,spinoletta,,Terrestrial-Insectivore,,,,
29183,slash,Meadow/Water Pipit,Anthus pratensis/spinoletta,,,,Anthus,pratensis/spinoletta,,Terrestrial-Insectivore,,,,
29190,species,American Pipit,Anthus rubescens,American Pipit,,,Anthus,rubescens,,Terrestrial-Insectivore,,,,
29196,slash,Water/American Pipit,Anthus spinoletta/rubescens,,,,Anthus,spinoletta/rubescens,,Terrestrial-Insectivore,,,,
29235,spuh,pipit sp.,Anthus sp.,,,,Anthus,sp.,,Terrestrial-Insectivore,,,,
29256,species,Spotted Elachura,Elachura formosa,Spotted Elachura (Spotted Wren-Babbler),,,Elachura,formosa,,Understory-Insectivore,,,X,
29257,species,Bohemian Waxwing,Bombycilla garrulus,Bohemian Waxwing,,,Bombycilla,garrulus,,Canopy-Insectivore,,,,
29285,species,Hypocolius,Hypocolius ampelinus,Hypocolius,,,Hypocolius,ampelinus,,Canopy-Insectivore,,,,
31596,species,Crested Bunting,Emberiza lathami,Crested Bunting,,,Melophus,lathami,,Granivore-Insectivore,,,,
31598,species,Yellowhammer,Emberiza citrinella,Yellowhammer,,,Emberiza,citrinella,,Granivore-Insectivore,,,,
31602,species,Pine Bunting,Emberiza leucocephalos,Pine Bunting,,,Emberiza,leucocephalos,,Granivore-Insectivore,,,,
31610,species,Rock Bunting,Emberiza cia,Rock Bunting,,,Emberiza,cia,,Granivore-Insectivore,,,,
31615,species,Godlewski's Bunting,Emberiza godlewskii,Godlewski's Bunting,,,Emberiza,godlewskii,,Granivore-Insectivore,,,,
31630,species,Gray-hooded Bunting,Emberiza buchanani,Grey-hooded Bunting (Grey-necked Bunting),,,Emberiza,buchanani,,Granivore-Insectivore,,,,
31637,species,Ortolan Bunting,Emberiza hortulana,Ortolan Bunting,,,Emberiza,hortulana,,Granivore-Insectivore,,,,
31638,slash,Gray-hooded/Ortolan Bunting,Emberiza buchanani/hortulana,,,,Emberiza,buchanani/hortulana,,Granivore-Insectivore,,,,
31639,species,Chestnut-breasted Bunting,Emberiza stewarti,Chestnut-breasted Bunting (White-capped Bunting),,,Emberiza,stewarti,,Granivore-Insectivore,,,,
31642,species,Striolated Bunting,Emberiza striolata,Striolated Bunting (House Bunting),,,Emberiza,striolata,,Granivore-Insectivore,,,,
31672,species,Tristram's Bunting,Emberiza tristrami,Tristram's Bunting,,,Emberiza,tristrami,,Granivore-Insectivore,,,,
31673,species,Chestnut-eared Bunting,Emberiza fucata,Chestnut-eared Bunting,,,Emberiza,fucata,,Granivore-Insectivore,,,,
31678,species,Little Bunting,Emberiza pusilla,Little Bunting,,,Emberiza,pusilla,,Granivore-Insectivore,,,,
31686,species,Yellow-breasted Bunting,Emberiza aureola,Yellow-breasted Bunting,Endangered,,Emberiza,aureola,,Granivore-Insectivore,,,,
31703,species,Chestnut Bunting,Emberiza rutila,Chestnut Bunting,,,Emberiza,rutila,,Granivore-Insectivore,,,,
31704,species,Black-headed Bunting,Emberiza melanocephala,Black-headed Bunting,,,Emberiza,melanocephala,,Granivore-Insectivore,,,,
31705,species,Red-headed Bunting,Emberiza bruniceps,Red-headed Bunting,,,Emberiza,bruniceps,,Granivore-Insectivore,,,,
31707,slash,Black-headed/Red-headed Bunting,Emberiza melanocephala/bruniceps,,,,Emberiza,melanocephala/bruniceps,,Granivore-Insectivore,,,,
31709,species,Black-faced Bunting,Emberiza spodocephala,Black-faced Bunting,,,Emberiza,spodocephala,,Granivore-Insectivore,,,,
31719,species,Reed Bunting,Emberiza schoeniclus,Reed Bunting,,,Emberiza,schoeniclus,,Granivore-Insectivore,,,,
31737,spuh,Emberiza sp.,Emberiza sp.,,,,Emberiza,sp.,,Granivore-Insectivore,,,,
32318,species,Common Chaffinch,Fringilla coelebs,Common Chaffinch,,,Fringilla,coelebs,,Granivore-Insectivore,,,,
32341,species,Brambling,Fringilla montifringilla,Brambling,,,Fringilla,montifringilla,,Granivore-Insectivore,,,,
32437,species,Plain Mountain-Finch,Leucosticte nemoricola,Plain Mountain-Finch,,,Leucosticte,nemoricola,,Granivore-Insectivore,,,,
32440,species,Black-headed Mountain-Finch,Leucosticte brandti,Black-headed Mountain-Finch (Brandt's Mountain Finch),,,Leucosticte,brandti,,Granivore-Insectivore,,,,
32465,species,Gold-naped Finch,Pyrrhoplectes epauletta,Gold-naped Finch,,,Pyrrhoplectes,epauletta,,Granivore-Insectivore,,,,
32466,species,Spectacled Finch,Callacanthis burtoni,Spectacled Finch,,,Callacanthis,burtoni,,Granivore-Insectivore,,,,
32470,species,Trumpeter Finch,Bucanetes githagineus,Trumpeter Finch,,,Bucanetes,githagineus,,Granivore-Insectivore,,,,
32475,species,Mongolian Finch,Bucanetes mongolicus,Mongolian Finch,,,Bucanetes,mongolicus,,Granivore-Insectivore,,,,
32489,species,Crimson-browed Finch,Carpodacus subhimachalus,Crimson-browed Finch,,,Pinicola,subhimachala,,Granivore-Insectivore,,,,
32490,species,Brown Bullfinch,Pyrrhula nipalensis,Brown Bullfinch,,,Pyrrhula,nipalensis,,Granivore-Insectivore,,,,
32499,species,Orange Bullfinch,Pyrrhula aurantiaca,Orange Bullfinch,,,Pyrrhula,aurantiaca,,Granivore-Insectivore,,,,
32500,species,Red-headed Bullfinch,Pyrrhula erythrocephala,Red-headed Bullfinch,,,Pyrrhula,erythrocephala,,Granivore-Insectivore,,,,
32501,species,Gray-headed Bullfinch,Pyrrhula erythaca,Grey-headed Bullfinch,,,Pyrrhula,erythaca,,Granivore-Insectivore,,,,
32505,slash,Brown/Gray-headed Bullfinch,Pyrrhula nipalensis/erythaca,,,,Pyrrhula,nipalensis/erythaca,,Granivore-Insectivore,,,,
32583,species,Blanford's Rosefinch,Agraphospiza rubescens,Blanford's Rosefinch,,,Carpodacus,rubescens,,Granivore-Insectivore,,,,
32584,species,Dark-breasted Rosefinch,Procarduelis nipalensis,Dark-breasted Rosefinch,,,Carpodacus,nipalensis,,Granivore-Insectivore,,,,
32588,species,Common Rosefinch,Carpodacus erythrinus,Common Rosefinch,,,Carpodacus,erythrinus,,Granivore-Insectivore,,,,
32594,species,Himalayan Beautiful Rosefinch,Carpodacus pulcherrimus,Himalayan Beautiful Rosefinch,,,Carpodacus,pulcherrimus,,Granivore-Insectivore,,,,
32601,species,Pink-browed Rosefinch,Carpodacus rodochroa,Pink-browed Rosefinch,,,Carpodacus,rodochroa,,Granivore-Insectivore,,,,
32602,species,Vinaceous Rosefinch,Carpodacus vinaceus,Vinaceous Rosefinch,,,Carpodacus,vinaceus,,Granivore-Insectivore,,,,
32604,species,Dark-rumped Rosefinch,Carpodacus edwardsii,Dark-rumped Rosefinch,,,Carpodacus,edwardsii,,Granivore-Insectivore,,,,
32616,species,Spot-winged Rosefinch,Carpodacus rodopeplus,Spot-winged Rosefinch,,,Carpodacus,rodopeplus,,Granivore-Insectivore,,,,
32618,species,Himalayan White-browed Rosefinch,Carpodacus thura,Himalayan White-browed Rosefinch,,,Carpodacus,thura,,Granivore-Insectivore,,,,
32626,species,Sillem's Rosefinch,Carpodacus sillemi,Sillem's Rosefinch,,,Carpodacus,sillemi,,Granivore-Insectivore,,,,
32630,species,Blyth's Rosefinch,Carpodacus grandis,Blyth's Rosefinch,,,Carpodacus,grandis,,Granivore-Insectivore,,,,
32631,species,Streaked Rosefinch,Carpodacus rubicilloides,Streaked Rosefinch,,,Carpodacus,rubicilloides,,Granivore-Insectivore,,,,
32634,species,Great Rosefinch,Carpodacus rubicilla,Great Rosefinch,,,Carpodacus,rubicilla,,Granivore-Insectivore,,,,
32640,slash,Streaked/Great Rosefinch,Carpodacus rubicilloides/rubicilla,,,,Carpodacus,rubicilloides/rubicilla,,Granivore-Insectivore,,,,
32641,species,Red-fronted Rosefinch,Carpodacus puniceus,Red-fronted Rosefinch,,,Carpodacus,puniceus,,Granivore-Insectivore,,,,
32647,spuh,rosefinch sp.,Carpodacus sp.,,,,Carpodacus,sp.,,Granivore-Insectivore,,,,
32648,species,Scarlet Finch,Carpodacus sipahi,Scarlet Finch,,,Haematospiza,sipahi,,Granivore-Insectivore,,,,
32655,species,Yellow-breasted Greenfinch,Chloris spinoides,Yellow-breasted Greenfinch,,,Chloris,spinoides,,Granivore-Insectivore,,,,
32673,species,Black-headed Greenfinch,Chloris ambigua,Black-headed Greenfinch,,,Chloris,ambigua,,Granivore-Insectivore,,,,
32678,species,Red Crossbill,Loxia curvirostra,Red Crossbill,,,Loxia,curvirostra,,Granivore-Insectivore,,,,
32734,spuh,redpoll sp.,Acanthis sp.,,,,Acanthis,sp.,,Granivore-Insectivore,,,,
32735,species,Eurasian Siskin,Spinus spinus,Eurasian Siskin,,,Spinus,spinus,,Granivore-Insectivore,,,,
32795,species,European Goldfinch,Carduelis carduelis,European Goldfinch,,,Carduelis,carduelis,,Granivore-Insectivore,,,,
32808,species,Twite,Linaria flavirostris,Twite,,,Carduelis,flavirostris,,Granivore-Insectivore,,,,
32817,species,Eurasian Linnet,Linaria cannabina,Eurasian Linnet,,,Carduelis,cannabina,,Granivore-Insectivore,,,,
32840,species,Tibetan Serin,Spinus thibetanus,Tibetan Serin,,,Serinus,thibetanus,,Granivore-Insectivore,,,,
32841,species,Fire-fronted Serin,Serinus pusillus,Fire-fronted Serin,,,Serinus,pusillus,,Granivore-Insectivore,,,,
32977,species,Hawfinch,Coccothraustes coccothraustes,Hawfinch,,,Coccothraustes,coccothraustes,,Granivore-Insectivore,,,,
32989,species,Black-and-yellow Grosbeak,Mycerobas icterioides,Black-and-yellow Grosbeak,,,Mycerobas,icterioides,,Granivore-Insectivore,,,,
32990,species,Collared Grosbeak,Mycerobas affinis,Collared Grosbeak,,,Mycerobas,affinis,,Granivore-Insectivore,,,,
32991,species,Spot-winged Grosbeak,Mycerobas melanozanthos,Spot-winged Grosbeak,,,Mycerobas,melanozanthos,,Granivore-Insectivore,,,,
32992,species,White-winged Grosbeak,Mycerobas carnipes,White-winged Grosbeak,,,Mycerobas,carnipes,,Granivore-Insectivore,,,,
32995,spuh,Mycerobas sp.,Mycerobas sp.,,,,Mycerobas,sp.,,Granivore-Insectivore,,,,
32996,spuh,finch sp.,Fringillidae sp.,,,,Fringillidae,sp.,,Granivore-Insectivore,,,,
33002,species,House Sparrow,Passer domesticus,House Sparrow,,,Passer,domesticus,,Granivore-Insectivore,,,,
33018,species,Spanish Sparrow,Passer hispaniolensis,Spanish Sparrow,,,Passer,hispaniolensis,,Granivore-Insectivore,,,,
33022,slash,House/Spanish Sparrow,Passer domesticus/hispaniolensis,,,,Passer,domesticus/hispaniolensis,,Granivore-Insectivore,,,,
33024,species,Sind Sparrow,Passer pyrrhonotus,Sind Sparrow,,,Passer,pyrrhonotus,,Granivore-Insectivore,,,,
33028,species,Russet Sparrow,Passer rutilans,Russet Sparrow,,,Passer,rutilans,,Granivore-Insectivore,,,,
33067,species,Eurasian Tree Sparrow,Passer montanus,Eurasian Tree Sparrow,,,Passer,montanus,,Granivore-Insectivore,,,,
33078,slash,House/Eurasian Tree Sparrow,Passer domesticus/montanus,,,,Passer,domesticus/montanus,,Granivore-Insectivore,,,,
33083,spuh,Passer sp.,Passer sp.,,,,Passer,sp.,,Granivore-Insectivore,,,,
33087,species,Chestnut-shouldered Petronia,Gymnornis xanthocollis,Chestnut-shouldered Petronia (Yellow-throated Sparrow),,,Gymnornis,xanthocollis,,Granivore-Insectivore,,,,
33096,species,Rock Petronia,Petronia petronia,Rock Petronia,,,Petronia,petronia,,Granivore-Insectivore,,,,
33104,species,Pale Rockfinch,Carpospiza brachydactyla,Pale Rockfinch,,,Carpospiza,brachydactyla,,Granivore-Insectivore,,,,
33114,species,Black-winged Snowfinch,Montifringilla adamsi,Black-winged Snowfinch (Tibetan Snowfinch),,,Montifringilla,adamsi,,Granivore-Insectivore,,,,
33117,species,White-rumped Snowfinch,Montifringilla taczanowskii,White-rumped Snowfinch,,,Montifringilla,taczanowskii,,Granivore-Insectivore,,,,
33121,species,Rufous-necked Snowfinch,Montifringilla ruficollis,Rufous-necked Snowfinch,,,Montifringilla,ruficollis,,Granivore-Insectivore,,,,
33124,species,Blanford's Snowfinch,Montifringilla blanfordi,Blanford's Snowfinch (Plain-backed Snowfinch),,,Montifringilla,blanfordi,,Granivore-Insectivore,,,,
33318,species,Streaked Weaver,Ploceus manyar,Streaked Weaver,,,Ploceus,manyar,,Granivore-Insectivore,,,,
33323,species,Baya Weaver,Ploceus philippinus,Baya Weaver,,,Ploceus,philippinus,,Granivore-Insectivore,,,,
33332,species,Yellow Weaver,Ploceus megarhynchus,Yellow Weaver (Finn's Weaver),Vulnerable,,Ploceus,megarhynchus,,Granivore-Insectivore,,,,
33335,species,Bengal Weaver,Ploceus benghalensis,Bengal Weaver (Black-breasted Weaver),,,Ploceus,benghalensis,,Granivore-Insectivore,,,,
33336,spuh,Ploceus sp.,Ploceus sp.,,,,Ploceus,sp.,,Granivore-Insectivore,,,,
33619,species,Green Avadavat,Sporaeginthus formosus,Green Avadavat,Vulnerable,,Sporaeginthus,formosus,,Granivore-Insectivore,,,,
33620,species,Red Avadavat,Amandava amandava,Red Avadavat,,,Amandava,amandava,,Granivore-Insectivore,,,,
33728,species,Indian Silverbill,Euodice malabarica,Indian Silverbill (White-throated Munia),,,Euodice,malabarica,,Granivore-Insectivore,,,,
33733,species,White-rumped Munia,Lonchura striata,White-rumped Munia,,,Lonchura,striata,,Granivore-Insectivore,,,,
33744,species,Black-throated Munia,Lonchura kelaarti,Black-throated Munia,,,Lonchura,kelaarti,,Granivore-Insectivore,,,,
33747,species,Scaly-breasted Munia,Lonchura punctulata,Scaly-breasted Munia (Spotted Munia),,,Lonchura,punctulata,,Granivore-Insectivore,,,,
33777,species,Tricolored Munia,Lonchura malacca,Tricolored Munia (Black-headed Munia),,,Lonchura,malacca,,Granivore-Insectivore,,,,
33780,species,Chestnut Munia,Lonchura atricapilla,Chestnut Munia,,,Lonchura,atricapilla,,Granivore-Insectivore,,,,
33837,spuh,Lonchura sp.,Lonchura sp.,Lonchura sp.,,,Lonchura,sp.,,Granivore-Insectivore,,,,
33839,spuh,estrildid finch sp.,Estrildidae sp.,estrildid finch sp.,,,Estrildidae,sp.,,Granivore-Insectivore,,,,
33875,spuh,passerine sp.,Passeriformes sp.,passerine sp.,,,Passeriformes,sp.,,Omnivore,,,,
33876,spuh,bird sp.,Aves sp.,bird sp.,,,Aves,sp.,,Omnivore,,,,
4846,domestic,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),Rock Pigeon (Feral Pigeon),,,Columba,livia,,Omnivore,,,,
2195,slash,Little/Indian Cormorant,Microcarbo niger/Phalacrocorax fuscicollis,Little/Indian Cormorant,,,Microcarbo/Phalacrocorax,niger/fuscicollis,,Aquatic-Piscivore,,,,
