Taxonomy.Order,Category,English.name,Scientific.Name,English.India,IUCN,WG,Genus.Name,Species.Name,Subspecies.Name,Feeding Guild,Raptors,Primary Hole-nesters,Woodland Understorey Birds,Parasitic Cuckoos
7418,species,Red-naped Ibis,Pseudibis papillosa,Red-naped Ibis (Indian Black Ibis),,,Pseudibis,papillosa,,Aquatic-Carnivore,,,,
7436,spuh,ibis sp.,Threskiornithidae sp. (ibis sp.),ibis sp.,,,Threskiornithidae,sp.,,Aquatic-Carnivore,,,,
7437,species,Eurasian Spoonbill,Platalea leucorodia,Eurasian Spoonbill,,,Platalea,leucorodia,,Aquatic-Carnivore,,,,
7737,species,Osprey,Pandion haliaetus,Osprey,,,Pandion,haliaetus,,Carnivore-Piscivore,X,,,
7751,species,Black-winged Kite,Elanus caeruleus,Black-winged Kite (Black-shouldered Kite),,,Elanus,caeruleus,,Carnivore,X,,,
7764,species,Bearded Vulture,Gypaetus barbatus,Bearded Vulture (Lammergeier),Near Threatened,,Gypaetus,barbatus,,Carnivore,X,,,
7767,species,Egyptian Vulture,Neophron percnopterus,Egyptian Vulture,Endangered,,Neophron,percnopterus,,Carnivore,X,,,
7811,species,Oriental Honey-buzzard,Pernis ptilorhynchus,Oriental Honey-buzzard (Crested Honey Buzzard),,,Pernis,ptilorhynchus,,Carnivore,X,,,
7785,species,Jerdon's Baza,Aviceda jerdoni,Jerdon's Baza,,,Aviceda,jerdoni,,Carnivore,X,,,
7805,species,Black Baza,Aviceda leuphotes,Black Baza,,,Aviceda,leuphotes,,Carnivore,X,,,
7833,species,Red-headed Vulture,Sarcogyps calvus,Red-headed Vulture,Critically Endangered,,Sarcogyps,calvus,,Carnivore,X,,,
7835,species,Cinereous Vulture,Aegypius monachus,Cinereous Vulture,Near Threatened,,Aegypius,monachus,,Carnivore,X,,,
7842,species,White-rumped Vulture,Gyps bengalensis,White-rumped Vulture,Critically Endangered,,Gyps,bengalensis,,Carnivore,X,,,
7844,species,Indian Vulture,Gyps indicus,Indian Vulture (Indian Long-billed Vulture),Critically Endangered,,Gyps,indicus,,Carnivore,X,,,
7845,species,Slender-billed Vulture,Gyps tenuirostris,Slender-billed Vulture (Himalayan Long-billed Vulture),Critically Endangered,,Gyps,tenuirostris,,Carnivore,X,,,
7841,species,Himalayan Griffon,Gyps himalayensis,Himalayan Griffon (Himalayan Vulture),Near Threatened,,Gyps,himalayensis,,Carnivore,X,,,
7852,species,Eurasian Griffon,Gyps fulvus,Eurasian Griffon (Griffon Vulture),,,Gyps,fulvus,,Carnivore,X,,,
7856,slash,Himalayan/Eurasian Griffon,Gyps himalayensis/fulvus,Himalayan/Eurasian Griffon,,,Gyps,himalayensis/fulvus,,Carnivore,X,,,
7857,spuh,Gyps sp.,Gyps sp.,Gyps vulture sp.,,,Gyps,sp.,,Carnivore,X,,,
7858,spuh,old world vulture sp.,Accipitridae sp. (old world vulture sp.),old world vulture sp.,,,Accipitridae,sp.,,Carnivore,X,,,
7859,species,Nicobar Serpent-Eagle,Spilornis klossi,Nicobar Serpent-Eagle,Endangered,,Spilornis,klossi,,Carnivore,X,,,
7864,species,Crested Serpent-Eagle,Spilornis cheela,Crested Serpent-Eagle,,,Spilornis,cheela,,Carnivore,X,,,
7888,species,Andaman Serpent-Eagle,Spilornis elgini,Andaman Serpent-Eagle,Vulnerable,,Spilornis,elgini,,Carnivore,X,,,
7898,species,Short-toed Snake-Eagle,Circaetus gallicus,Short-toed Snake-Eagle,,,Circaetus,gallicus,,Carnivore,X,,,
7916,species,Changeable Hawk-Eagle,Nisaetus cirrhatus,Changeable Hawk-Eagle,,,Nisaetus,cirrhatus,,Carnivore,X,,,
7917,group (polytypic),Changeable Hawk-Eagle (Crested),Nisaetus cirrhatus cirrhatus/ceylanensis,Changeable Hawk-Eagle (Crested),,,Nisaetus,cirrhatus,cirrhatus/ceylanensis,Carnivore,X,,,
7908,species,Mountain Hawk-Eagle,Nisaetus nipalensis,Mountain Hawk-Eagle,Near Threatened,,Nisaetus,nipalensis,,Carnivore,X,,,
7907,species,Legge's Hawk-Eagle,Nisaetus kelaarti,Legge's Hawk-Eagle,,,Nisaetus,kelaarti,,Carnivore,X,,,
7925,spuh,Nisaetus sp.,Nisaetus sp.,Nisaetus hawk-eagle sp.,,,Nisaetus,sp.,,Carnivore,X,,,
7935,species,Rufous-bellied Eagle,Lophotriorchis kienerii,Rufous-bellied Eagle,Near Threatened,,Lophotriorchis,kienerii,,Carnivore,X,,,
7940,species,Black Eagle,Ictinaetus malaiensis,Black Eagle,,,Ictinaetus,malaiensis,,Carnivore,X,,,
7943,species,Indian Spotted Eagle,Clanga hastata,Indian Spotted Eagle,Vulnerable,,Clanga,hastata,,Carnivore,X,,,
7945,species,Greater Spotted Eagle,Clanga clanga,Greater Spotted Eagle,Vulnerable,,Clanga,clanga,,Carnivore,X,,,
7948,slash,Indian/Greater Spotted Eagle,Clanga hastata/clanga,Indian/Greater Spotted Eagle,,,Clanga,hastata/clanga,,Carnivore,X,,,
7952,species,Booted Eagle,Hieraaetus pennatus,Booted Eagle,,,Hieraaetus,pennatus,,Carnivore,X,,,
7959,species,Tawny Eagle,Aquila rapax,Tawny Eagle,Vulnerable,,Aquila,rapax,,Carnivore,X,,,
7954,species,Steppe Eagle,Aquila nipalensis,Steppe Eagle,Endangered,,Aquila,nipalensis,,Carnivore,X,,,
7957,species,Imperial Eagle,Aquila heliaca,Imperial Eagle,Vulnerable,,Aquila,heliaca,,Carnivore,X,,,
7969,species,Golden Eagle,Aquila chrysaetos,Golden Eagle,,,Aquila,chrysaetos,,Carnivore,X,,,
7977,species,Bonelli's Eagle,Aquila fasciata,Bonelli's Eagle,,,Aquila,fasciata,,Carnivore,X,,,
7981,spuh,Aquila sp.,Aquila sp.,Aquila eagle sp.,,,Aquila,sp.,,Carnivore,X,,,
8290,species,White-eyed Buzzard,Butastur teesa,White-eyed Buzzard,,,Butastur,teesa,,Carnivore,X,,,
8291,species,Gray-faced Buzzard,Butastur indicus,Gray-faced Buzzard,,,Butastur,indicus,,Carnivore,X,,,
8211,species,Western Marsh Harrier,Circus aeruginosus,Western Marsh Harrier,,,Circus,aeruginosus,,Carnivore,X,,,
8215,species,Eastern Marsh Harrier,Circus spilonotus,Eastern Marsh Harrier,,,Circus,spilonotus,,Carnivore,X,,,
8227,species,Hen Harrier,Circus cyaneus,Hen Harrier,,,Circus,cyaneus,,Carnivore,X,,,
8230,species,Pallid Harrier,Circus macrourus,Pallid Harrier,Near Threatened,,Circus,macrourus,,Carnivore,X,,,
8232,species,Pied Harrier,Circus melanoleucos,Pied Harrier,,,Circus,melanoleucos,,Carnivore,X,,,
8233,species,Montagu's Harrier,Circus pygargus,Montagu's Harrier,,,Circus,pygargus,,Carnivore,X,,,
8236,slash,Pallid/Montagu's Harrier,Circus macrourus/pygargus,Pallid/Montagu's Harrier,,,Circus,macrourus/pygargus,,Carnivore,X,,,
8237,spuh,harrier sp.,Circus sp.,harrier sp.,,,Circus,sp.,,Carnivore,X,,,
7990,species,Crested Goshawk,Lophospiza trivirgata,Crested Goshawk,,,Lophospiza,trivirgata,,Carnivore,X,,,
8069,species,Shikra,Tachyspiza badia,Shikra,,,Tachyspiza,badia,,Carnivore,X,,,
8078,species,Nicobar Sparrowhawk,Tachyspiza butleri,Nicobar Sparrowhawk,Vulnerable,,Tachyspiza,butleri,,Carnivore,X,,,
8082,species,Chinese Sparrowhawk,Tachyspiza soloensis,Chinese Sparrowhawk,,,Tachyspiza,soloensis,,Carnivore,X,,,
8064,species,Japanese Sparrowhawk,Tachyspiza gularis,Japanese Sparrowhawk,,,Tachyspiza,gularis,,Carnivore,X,,,
8040,species,Besra,Tachyspiza virgata,Besra,,,Tachyspiza,virgata,,Carnivore,X,,,
8150,species,Eurasian Sparrowhawk,Accipiter nisus,Eurasian Sparrowhawk,,,Accipiter,nisus,,Carnivore,X,,,
8188,species,Eurasian Goshawk,Astur gentilis,Eurasian Goshawk (Northern Goshawk),,,Astur,gentilis,,Carnivore,X,,,
8209,spuh,Accipitrine hawk sp. (former Accipiter sp.),Aerospiza/Tachyspiza/Accipiter/Astur sp.,X,,,Aerospiza/Tachyspiza/Accipiter/Astur,sp.,,Carnivore,X,,,
8246,species,Red Kite,Milvus milvus,Red Kite,,,Milvus,milvus,,Carnivore,X,,,
8249,species,Black Kite,Milvus migrans,Black Kite,,,Milvus,migrans,,Carnivore,X,,,
8261,species,Brahminy Kite,Haliastur indus,Brahminy Kite,,,Haliastur,indus,,Carnivore,X,,,
8280,species,White-bellied Sea-Eagle,Icthyophaga leucogaster,White-bellied Sea-Eagle,,,Icthyophaga,leucogaster,,Carnivore-Piscivore,X,,,
8274,species,Pallas's Fish-Eagle,Haliaeetus leucoryphus,Pallas's Fish-Eagle,Endangered,,Haliaeetus,leucoryphus,,Carnivore-Piscivore,X,,,
8268,species,White-tailed Eagle,Haliaeetus albicilla,White-tailed Eagle,,,Haliaeetus,albicilla,,Carnivore-Piscivore,X,,,
8282,species,Lesser Fish-Eagle,Icthyophaga humilis,Lesser Fish-Eagle,Near Threatened,,Icthyophaga,humilis,,Carnivore-Piscivore,X,,,
8285,species,Gray-headed Fish-Eagle,Icthyophaga ichthyaetus,Gray-headed Fish-Eagle,Near Threatened,,Icthyophaga,ichthyaetus,,Carnivore-Piscivore,X,,,
8286,slash,Lesser/Gray-headed Fish-Eagle,Icthyophaga humilis/ichthyaetus,Lesser/Gray-headed Fish-Eagle,,,Icthyophaga,humilis/ichthyaetus,,Carnivore-Piscivore,X,,,
8447,species,Common Buzzard,Buteo buteo,Common Buzzard,,,Buteo,buteo,,Carnivore,X,,,
8468,species,Himalayan Buzzard,Buteo refectus,Himalayan Buzzard,,,Buteo,refectus,,Carnivore,X,,,
8460,species,Long-legged Buzzard,Buteo rufinus,Long-legged Buzzard,,,Buteo,rufinus,,Carnivore,X,,,
8465,species,Upland Buzzard,Buteo hemilasius,Upland Buzzard,,,Buteo,hemilasius,,Carnivore,X,,,
8467,slash,Long-legged/Upland Buzzard,Buteo rufinus/hemilasius,Long-legged/Upland Buzzard,,,Buteo,rufinus/hemilasius,,Carnivore,X,,,
8477,spuh,Buteo sp.,Buteo sp.,Buteo hawk/buzzard sp.,,,Buteo,sp.,,Carnivore,X,,,
8479,spuh,Buteo/eagle sp.,Buteo/eagle sp.,Buteo/eagle sp.,,,Buteo/eagle,sp.,,Carnivore,X,,,
2879,species,Great Indian Bustard,Ardeotis nigriceps,Great Indian Bustard,Critically Endangered,,Ardeotis,nigriceps,,Terrestrial-Insectivore,,,,
2884,species,Asian Houbara,Chlamydotis macqueenii,Macqueen's Bustard (Houbara Bustard),Vulnerable,,Chlamydotis,macqueenii,,Terrestrial-Insectivore,,,,
2920,species,Bengal Florican,Houbaropsis bengalensis,Bengal Florican,Critically Endangered,,Houbaropsis,bengalensis,,Terrestrial-Insectivore,,,,
2923,species,Lesser Florican,Sypheotides indicus,Lesser Florican,Critically Endangered,,Sypheotides,indicus,,Terrestrial-Insectivore,,,,
2924,species,Little Bustard,Tetrax tetrax,Little Bustard,Near Threatened,,Tetrax,tetrax,,Terrestrial-Insectivore,,,,
5509,species,Andaman Crake,Rallina canningi,Andaman Crake,,,Rallina,canningi,,Aquatic-Insectivore,,,,
5512,species,Slaty-legged Crake,Rallina eurizonoides,Slaty-legged Crake,,,Rallina,eurizonoides,,Aquatic-Insectivore,,,,
5273,species,Slaty-breasted Rail,Lewinia striata,Slaty-breasted Rail,,,Lewinia,striata,,Aquatic-Insectivore,,,,
5267,species,Corn Crake,Crex crex,Corn Crake,,,Crex,crex,,Aquatic-Insectivore,,,,
5251,species,Water Rail,Rallus aquaticus,Water Rail,,,Rallus,aquaticus,,Aquatic-Insectivore,,,,
5255,species,Brown-cheeked Rail,Rallus indicus,Brown-cheeked Rail,,,Rallus,indicus,,Aquatic-Insectivore,,,,
5495,species,White-breasted Waterhen,Amaurornis phoenicurus,White-breasted Waterhen,,,Amaurornis,phoenicurus,,Aquatic-Insectivore,,,,
5488,species,White-browed Crake,Poliolimnas cinereus,White-browed Crake,,,Poliolimnas,cinereus,,Aquatic-Insectivore,,,,
5399,species,Spotted Crake,Porzana porzana,Spotted Crake,,,Porzana,porzana,,Aquatic-Insectivore,,,,
5521,species,Ruddy-breasted Crake,Zapornia fusca,Ruddy-breasted Crake,,,Zapornia,fusca,,Aquatic-Insectivore,,,,
5527,species,Brown Crake,Zapornia akool,Brown Crake,,,Zapornia,akool,,Aquatic-Insectivore,,,,
5531,species,Little Crake,Zapornia parva,Little Crake,,,Zapornia,parva,,Aquatic-Insectivore,,,,
5532,species,Baillon's Crake,Zapornia pusilla,Baillon's Crake,,,Zapornia,pusilla,,Aquatic-Insectivore,,,,
5545,species,Black-tailed Crake,Zapornia bicolor,Black-tailed Crake,,,Zapornia,bicolor,,Aquatic-Insectivore,,,,
5492,species,Watercock,Gallicrex cinerea,Watercock,,,Gallicrex,cinerea,,Aquatic-Insectivore,,,,
5604,spuh,rail/crake sp.,Rallidae sp. (rail/crake sp.),rail/crake sp.,,,Rallidae,sp.,,Aquatic-Insectivore,,,,
5476,species,Gray-headed Swamphen,Porphyrio poliocephalus,Grey-headed Swamphen (Purple Swamphen),,,Porphyrio,poliocephalus,,Aquatic-Insectivore,,,,
5405,species,Eurasian Moorhen,Gallinula chloropus,Eurasian Moorhen,,,Gallinula,chloropus,,Aquatic-Insectivore,,,,
5420,slash,Eurasian Moorhen/Common Gallinule,Gallinula chloropus/galeata,Eurasian Moorhen/Common Gallinule,,,Gallinula,chloropus/galeata,,Aquatic-Insectivore,,,,
5430,species,Eurasian Coot,Fulica atra,Eurasian Coot,,,Fulica,atra,,Aquatic-Insectivore,,,,
5611,species,Masked Finfoot,Heliopais personatus,Masked Finfoot,Critically Endangered,,Heliopais,personatus,,Aquatic-Insectivore,,,,
5639,species,Demoiselle Crane,Anthropoides virgo,Demoiselle Crane,,,Anthropoides,virgo,,Aquatic-Ominvore,,,,
5642,species,Siberian Crane,Leucogeranus leucogeranus,Siberian Crane,Critically Endangered,,Leucogeranus,leucogeranus,,Aquatic-Ominvore,,,,
5651,species,Sarus Crane,Antigone antigone,Sarus Crane,Vulnerable,,Antigone,antigone,,Aquatic-Ominvore,,,,
5658,species,Common Crane,Grus grus,Common Crane,,,Grus,grus,,Aquatic-Ominvore,,,,
5664,species,Black-necked Crane,Grus nigricollis,Black-necked Crane,Near Threatened,,Grus,nigricollis,,Aquatic-Ominvore,,,,
5666,spuh,crane sp.,Gruidae sp.,crane sp.,,,Gruidae,sp.,,Aquatic-Ominvore,,,,
5700,species,Indian Thick-knee,Burhinus indicus,Indian Thick-knee (Indian Stone-curlew),,,Burhinus,indicus,,Terrestrial-Insectivore,,,X,
5683,species,Great Thick-knee,Esacus recurvirostris,Great Thick-knee (Great Stone-curlew),Near Threatened,,Esacus,recurvirostris,,Aquatic-Carnivore,,,,
5684,species,Beach Thick-knee,Esacus magnirostris,Beach Thick-knee (Beach Stone-curlew),Near Threatened,,Esacus,magnirostris,,Aquatic-Carnivore,,,,
5706,species,Black-winged Stilt,Himantopus himantopus,Black-winged Stilt,,,Himantopus,himantopus,,Aquatic-Insectivore,,,,
5720,species,Pied Avocet,Recurvirostra avosetta,Pied Avocet,,,Recurvirostra,avosetta,,Aquatic-Insectivore,,,,
5727,species,Ibisbill,Ibidorhyncha struthersii,Ibisbill,,,Ibidorhyncha,struthersii,,Aquatic-Insectivore,,,,
5729,species,Eurasian Oystercatcher,Haematopus ostralegus,Eurasian Oystercatcher,Near Threatened,,Haematopus,ostralegus,,Aquatic-Insectivore,,,,
5754,species,Black-bellied Plover,Pluvialis squatarola,Black-bellied Plover (Grey Plover),Vulnerable,,Pluvialis,squatarola,,Aquatic-Insectivore,,,,
5755,species,European Golden-Plover,Pluvialis apricaria,European Golden-Plover,,,Pluvialis,apricaria,,Aquatic-Insectivore,,,,
5759,species,Pacific Golden-Plover,Pluvialis fulva,Pacific Golden-Plover,,,Pluvialis,fulva,,Aquatic-Insectivore,,,,
5761,spuh,golden-plover sp.,Pluvialis dominica/apricaria/fulva,golden-plover sp.,,,Pluvialis,dominica/apricaria/fulva,,Aquatic-Insectivore,,,,
5762,spuh,Black-bellied Plover/golden-plover sp.,Pluvialis sp.,Black-bellied Plover/golden-plover sp.,,,Pluvialis,sp.,,Aquatic-Insectivore,,,,
5795,species,Northern Lapwing,Vanellus vanellus,Northern Lapwing,Near Threatened,,Vanellus,vanellus,,Aquatic-Insectivore,,,,
5801,species,River Lapwing,Vanellus duvaucelii,River Lapwing,Near Threatened,,Vanellus,duvaucelii,,Aquatic-Insectivore,,,,
5802,species,Yellow-wattled Lapwing,Vanellus malabaricus,Yellow-wattled Lapwing,,,Vanellus,malabaricus,,Aquatic-Insectivore,,,,
5821,species,Gray-headed Lapwing,Vanellus cinereus,Gray-headed Lapwing,,,Vanellus,cinereus,,Aquatic-Insectivore,,,,
5822,species,Red-wattled Lapwing,Vanellus indicus,Red-wattled Lapwing,,,Vanellus,indicus,,Aquatic-Insectivore,,,,
5833,species,Sociable Lapwing,Vanellus gregarius,Sociable Lapwing,Critically Endangered,,Vanellus,gregarius,,Aquatic-Insectivore,,,,
5834,species,White-tailed Lapwing,Vanellus leucurus,White-tailed Lapwing,,,Vanellus,leucurus,,Aquatic-Insectivore,,,,
5842,spuh,lapwing sp.,Vanellus sp.,lapwing sp.,,,Vanellus,sp.,,Aquatic-Insectivore,,,,
5850,species,Tibetan Sand-Plover,Anarhynchus atrifrons,Tibetan Sand-Plover (Lesser Sand-Plover),,,Anarhynchus,atrifrons,,Aquatic-Insectivore,,,,
5855,species,Greater Sand-Plover,Anarhynchus leschenaultii,Greater Sand-Plover,,,Anarhynchus,leschenaultii,,Aquatic-Insectivore,,,,
5859,spuh,sand-plover sp.,Anarhynchus mongolus/atrifrons/leschenaultii,sand-plover sp.,,,Anarhynchus,mongolus/atrifrons/leschenaultii,,Aquatic-Insectivore,,,,
5845,species,Caspian Plover,Anarhynchus asiaticus,Caspian Plover,,,Anarhynchus,asiaticus,,Aquatic-Insectivore,,,,
5893,species,Kentish Plover,Anarhynchus alexandrinus,Kentish Plover,,,Anarhynchus,alexandrinus,,Aquatic-Insectivore,,,,
5774,species,Common Ringed Plover,Charadrius hiaticula,Common Ringed Plover,,,Charadrius,hiaticula,,Aquatic-Insectivore,,,,
5793,species,Long-billed Plover,Thinornis placidus,Long-billed Plover,,,Thinornis,placidus,,Aquatic-Insectivore,,,,
5787,species,Little Ringed Plover,Thinornis dubius,Little Ringed Plover,,,Thinornis,dubius,,Aquatic-Insectivore,,,,
5846,species,Oriental Plover,Anarhynchus veredus,Oriental Plover,,,Anarhynchus,veredus,,Aquatic-Insectivore,,,,
5902,spuh,small plover sp.,Charadrius/Thinornis/Anarhynchus sp.,small plover sp.,,,Charadrius/Thinornis/Anarhynchus,sp.,,Aquatic-Insectivore,,,,
5903,spuh,plover sp.,Charadriidae sp.,plover sp.,,,Charadriidae,sp.,,Aquatic-Insectivore,,,,
5920,species,Greater Painted-Snipe,Rostratula benghalensis,Greater Painted-Snipe,,,Rostratula,benghalensis,,Aquatic-Insectivore,,,,
5924,species,Pheasant-tailed Jacana,Hydrophasianus chirurgus,Pheasant-tailed Jacana,,,Hydrophasianus,chirurgus,,Aquatic-Insectivore,,,,
5944,species,Bronze-winged Jacana,Metopidius indicus,Bronze-winged Jacana,,,Metopidius,indicus,,Aquatic-Insectivore,,,,
5947,spuh,jacana sp.,Jacanidae sp.,jacana sp.,,,Jacanidae,sp.,,Aquatic-Insectivore,,,,
5951,species,Whimbrel,Numenius phaeopus,Whimbrel,,,Numenius,phaeopus,,Aquatic-Insectivore,,,,
5966,species,Eurasian Curlew,Numenius arquata,Eurasian Curlew,Near Threatened,,Numenius,arquata,,Aquatic-Insectivore,,,,
5970,slash,Whimbrel/Eurasian Curlew,Numenius phaeopus/arquata,Whimbrel/Eurasian Curlew,,,Numenius,phaeopus/arquata,,Aquatic-Insectivore,,,,
5972,spuh,curlew sp.,Numenius sp.,curlew sp.,,,Numenius,sp.,,Aquatic-Insectivore,,,,
5982,species,Black-tailed Godwit,Limosa limosa,Black-tailed Godwit,Near Threatened,,Limosa,limosa,,Aquatic-Insectivore,,,,
5973,species,Bar-tailed Godwit,Limosa lapponica,Bar-tailed Godwit,Near Threatened,,Limosa,lapponica,,Aquatic-Insectivore,,,,
5995,spuh,godwit sp.,Limosa sp.,godwit sp.,,,Limosa,sp.,,Aquatic-Insectivore,,,,
6099,species,Ruddy Turnstone,Arenaria interpres,Ruddy Turnstone,Near Threatened,,Arenaria,interpres,,Aquatic-Insectivore,,,,
6103,species,Great Knot,Calidris tenuirostris,Great Knot,Endangered,,Calidris,tenuirostris,,Aquatic-Insectivore,,,,
6104,species,Red Knot,Calidris canutus,Red Knot,Near Threatened,,Calidris,canutus,,Aquatic-Insectivore,,,,
6115,species,Ruff,Calidris pugnax,Ruff,,,Calidris,pugnax,,Aquatic-Insectivore,,,,
6116,species,Broad-billed Sandpiper,Calidris falcinellus,Broad-billed Sandpiper,Vulnerable,,Calidris,falcinellus,,Aquatic-Insectivore,,,,
6119,species,Sharp-tailed Sandpiper,Calidris acuminata,Sharp-tailed Sandpiper,Vulnerable,,Calidris,acuminata,,Aquatic-Insectivore,,,,
6120,species,Curlew Sandpiper,Calidris ferruginea,Curlew Sandpiper,Vulnerable,,Calidris,ferruginea,,Aquatic-Insectivore,,,,
6122,species,Temminck's Stint,Calidris temminckii,Temminck's Stint,,,Calidris,temminckii,,Aquatic-Insectivore,,,,
6123,species,Long-toed Stint,Calidris subminuta,Long-toed Stint,,,Calidris,subminuta,,Aquatic-Insectivore,,,,
6125,species,Spoon-billed Sandpiper,Calidris pygmaea,Spoon-billed Sandpiper,Critically Endangered,,Calidris,pygmaea,,Aquatic-Insectivore,,,,
6124,species,Red-necked Stint,Calidris ruficollis,Red-necked Stint,Near Threatened,,Calidris,ruficollis,,Aquatic-Insectivore,,,,
6127,species,Sanderling,Calidris alba,Sanderling,,,Calidris,alba,,Aquatic-Insectivore,,,,
6130,species,Dunlin,Calidris alpina,Dunlin,Near Threatened,,Calidris,alpina,,Aquatic-Insectivore,,,,
6156,species,Little Stint,Calidris minuta,Little Stint,,,Calidris,minuta,,Aquatic-Insectivore,,,,
6157,slash,Red-necked/Little Stint,Calidris ruficollis/minuta,Red-necked/Little Stint,,,Calidris,ruficollis/minuta,,Aquatic-Insectivore,,,,
6126,species,Buff-breasted Sandpiper,Calidris subruficollis,Buff-breasted Sandpiper,Near Threatened,,Calidris,subruficollis,,Aquatic-Insectivore,,,,
6163,species,Pectoral Sandpiper,Calidris melanotos,Pectoral Sandpiper,,,Calidris,melanotos,,Aquatic-Insectivore,,,,
6171,spuh,peep sp.,Calidris sp. (peep sp.),Stint sp. (Calidris sp.),,,Calidris,sp.,,Aquatic-Insectivore,,,,
6172,spuh,Calidris sp.,Calidris sp.,Calidris stint/sandpiper sp.,,,Calidris,sp.,,Aquatic-Insectivore,,,,
6001,species,Long-billed Dowitcher,Limnodromus scolopaceus,Long-billed Dowitcher,Near Threatened,,Limnodromus,scolopaceus,,Aquatic-Insectivore,,,,
5996,species,Asian Dowitcher,Limnodromus semipalmatus,Asian Dowitcher,Near Threatened,,Limnodromus,semipalmatus,,Aquatic-Insectivore,,,,
6003,species,Jack Snipe,Lymnocryptes minimus,Jack Snipe,,,Lymnocryptes,minimus,,Aquatic-Insectivore,,,,
6024,species,Solitary Snipe,Gallinago solitaria,Solitary Snipe,,,Gallinago,solitaria,,Aquatic-Insectivore,,,,
6027,species,Wood Snipe,Gallinago nemoricola,Wood Snipe,Vulnerable,,Gallinago,nemoricola,,Aquatic-Insectivore,,,,
6028,species,Great Snipe,Gallinago media,Great Snipe,Near Threatened,,Gallinago,media,,Aquatic-Insectivore,,,,
6037,species,Common Snipe,Gallinago gallinago,Common Snipe,,,Gallinago,gallinago,,Aquatic-Insectivore,,,,
6030,species,Pin-tailed Snipe,Gallinago stenura,Pin-tailed Snipe,,,Gallinago,stenura,,Aquatic-Insectivore,,,,
6041,slash,Pin-tailed/Common Snipe,Gallinago stenura/gallinago,Pin-tailed/Common Snipe,,,Gallinago,stenura/gallinago,,Aquatic-Insectivore,,,,
6029,species,Swinhoe's Snipe,Gallinago megala,Swinhoe's Snipe,,,Gallinago,megala,,Aquatic-Insectivore,,,,
6031,slash,Swinhoe's/Pin-tailed Snipe,Gallinago megala/stenura,Swinhoe's/Pin-tailed Snipe,,,Gallinago,megala/stenura,,Aquatic-Insectivore,,,,
6056,spuh,snipe sp.,Gallinago sp.,snipe sp.,,,Gallinago,sp.,,Aquatic-Insectivore,,,,
6005,species,Eurasian Woodcock,Scolopax rusticola,Eurasian Woodcock,,,Scolopax,rusticola,,Aquatic-Insectivore,,,,
6062,species,Terek Sandpiper,Xenus cinereus,Terek Sandpiper,,,Xenus,cinereus,,Aquatic-Insectivore,,,,
6059,species,Red-necked Phalarope,Phalaropus lobatus,Red-necked Phalarope,,,Phalaropus,lobatus,,Aquatic-Insectivore,,,,
6058,species,Red Phalarope,Phalaropus fulicarius,Red Phalarope,,,Phalaropus,fulicarius,,Aquatic-Insectivore,,,,
6060,slash,Red/Red-necked Phalarope,Phalaropus fulicarius/lobatus,Red/Red-necked Phalarope,,,Phalaropus,fulicarius/lobatus,,Aquatic-Insectivore,,,,
6061,spuh,phalarope sp.,Phalaropus sp.,phalarope sp.,,,Phalaropus,sp.,,Aquatic-Insectivore,,,,
6063,species,Common Sandpiper,Actitis hypoleucos,Common Sandpiper,,,Actitis,hypoleucos,,Aquatic-Insectivore,,,,
